user_id,button_name,question_id,question_text,user_answer,timestamp
30,Submit,13,"25. By August, at least half of the U.S. population was fully vaccinated.",TRUE,17:16.1
30,Submit,33,26. The day with the highest number of COVID-related deaths in California in Jan,FALSE,17:29.5
30,Submit,32,27. The day with the lowest number of COVID-related deaths in California in Janu,TRUE,17:37.8
30,Submit,11,28. Most of the fully vaccinated population became fully vaccinated in April.,FALSE,17:56.0
30,Submit,7,"29. Between January 9 and January 10, there were less than 5 new COVID cases.",TRUE,18:11.1
30,Submit,9,"30. Between January 13th and January 14th, the number of new COVID cases decline",TRUE,18:35.2
30,Submit,47,31. Vaccines began getting administered in March (according to the chart).,TRUE,18:47.3
30,Submit,30,32. There were around 1700 people in California hospitalized from COVID in the e,TRUE,19:13.4
30,Submit,26,33. There were less people in California hospitalized from COVID on April 5 in 2,FALSE,19:29.8
30,Submit,24,34. There were around 1200 people in California hospitalized from COVID in the b,FALSE,19:42.7
30,Submit,8,"35. On January 9, there were about 245,000 new COVID cases.",TRUE,20:03.6
30,Submit,14,"36. In June, half as many people became fully vaccinated as compared to the amou",FALSE,20:31.6
30,Submit,48,37. Vaccines had been administered before March (according to the chart).,TRUE,20:44.3
30,Submit,18,38. More people became fully vaccinated in October than in January.,TRUE,20:50.8
30,Submit,23,39. There were around 2000 people in California hospitalized from COVID in the b,TRUE,21:15.5
30,Submit,10,"40. Between January 7th and January 17th, the highest daily count of new COVID c",FALSE,21:36.8
30,Submit,28,41. There were less people in California hospitalized from COVID on April 5 in 2,FALSE,21:57.0
30,Submit,17,42. More people became fully vaccinated in July than in February.,TRUE,22:02.9
30,Submit,40,43. The number of COVID-related deaths in California in January were trending do,FALSE,22:20.8
30,Submit,2,"44. Between January 7th and January 8th, the number of new cases more than doubl",FALSE,22:37.0
30,Submit,5,"45. From January 7 to January 17, the number of new cases generally declined.",TRUE,23:02.6
30,Submit,22,46. There were around 2100 people in California hospitalized from COVID in the b,TRUE,23:30.2
30,Submit,3,"47. On January 16th, the number of new cases was about half that of the day befo",FALSE,23:53.1
30,Submit,44,"48. Around 4,500,000 total vaccines had been administered at the beginning of Fe",FALSE,24:41.4
30,Submit,20,49. January was the month with the least amount of full vaccinations completed.,TRUE,24:52.4
30,Submit,35,50. There were more COVID-related deaths in California in the first half of the ,FALSE,25:09.6
